0 0 0
0 1 2
0 2 8
0 3 18
0 4 32
0 5 50
0 6 72
0 7 98
0 8 128
0 9 162
0 10 200
0 11 242
0 12 288
0 13 338
0 14 392
0 15 450
0 16 512
0 17 578
0 18 648
0 19 722
0 20 800
0 21 882
0 22 968
0 23 1058
0 24 1152
0 25 1250
0 26 1352
0 27 1458
0 28 1568
0 29 1682
0 30 1800
0 31 1922
0 32 2048
0 33 2178
0 34 2312
0 35 2450
0 36 2592
0 37 2738
0 38 2888
0 39 3042
0 40 3200
0 41 3362
0 42 3528
0 43 3698
0 44 3872
0 45 4050
0 46 4232
0 47 4418
0 48 4608
0 49 4802
0 50 5000
0 51 5202
0 52 5408
0 53 5618
0 54 5832
0 55 6050
0 56 6272
0 57 6498
0 58 6728
0 59 6962
0 60 7200
0 61 7442
0 62 7688
0 63 7938
0 64 8192
0 65 8450
0 66 8712
0 67 8978
0 68 9248
0 69 9522
0 70 9800
0 71 10082
0 72 10368
0 73 10658
0 74 10952
0 75 11250
0 76 11552
0 77 11858
0 78 12168
0 79 12482
0 80 12800
0 81 13122
0 82 13448
0 83 13778
0 84 14112
0 85 14450
0 86 14792
0 87 15138
0 88 15488
0 89 15842
0 90 16200
0 91 16562
0 92 16928
0 93 17298
0 94 17672
0 95 18050
0 96 18432
0 97 18818
0 98 19208
0 99 19602
0 100 20000
0 101 20402
0 102 20808
0 103 21218
0 104 21632
0 105 22050
0 106 22472
0 107 22898
0 108 23328
0 109 23762
0 110 24200
0 111 24642
0 112 25088
0 113 25538
0 114 25992
0 115 26450
0 116 26912
0 117 27378
0 118 27848
0 119 28322
0 120 28800
0 121 29282
0 122 29768
0 123 30258
0 124 30752
0 125 31250
0 126 31752
0 127 32258
0 128 32768
0 129 33282
0 130 33800
0 131 34322
0 132 34848
0 133 35378
0 134 35912
0 135 36450
0 136 36992
0 137 37538
0 138 38088
0 139 38642
0 140 39200
0 141 39762
0 142 40328
0 143 40898
0 144 41472
0 145 42050
0 146 42632
0 147 43218
0 148 43808
0 149 44402
0 150 45000
0 151 45602
0 152 46208
0 153 46818
0 154 47432
0 155 48050
0 156 48672
0 157 49298
0 158 49928
0 159 50562
0 160 51200
0 161 51842
0 162 52488
0 163 53138
0 164 53792
0 165 54450
0 166 55112
0 167 55778
0 168 56448
0 169 57122
0 170 57800
0 171 58482
0 172 59168
0 173 59858
0 174 60552
0 175 61250
0 176 61952
0 177 62658
0 178 63368
0 179 64082
0 180 64800
0 181 65522
0 182 66248
0 183 66978
0 184 67712
0 185 68450
0 186 69192
0 187 69938
0 188 70688
0 189 71442
0 190 72200
0 191 72962
0 192 73728
0 193 74498
0 194 75272
0 195 76050
0 196 76832
0 197 77618
0 198 78408
0 199 79202
1 0 2
1 1 4
1 2 10
1 3 20
1 4 34
1 5 52
1 6 74
1 7 100
1 8 130
1 9 164
1 10 202
1 11 244
1 12 290
1 13 340
1 14 394
1 15 452
1 16 514
1 17 580
1 18 650
1 19 724
1 20 802
1 21 884
1 22 970
1 23 1060
1 24 1154
1 25 1252
1 26 1354
1 27 1460
1 28 1570
1 29 1684
1 30 1802
1 31 1924
1 32 2050
1 33 2180
1 34 2314
1 35 2452
1 36 2594
1 37 2740
1 38 2890
1 39 3044
1 40 3202
1 41 3364
1 42 3530
1 43 3700
1 44 3874
1 45 4052
1 46 4234
1 47 4420
1 48 4610
1 49 4804
1 50 5002
1 51 5204
1 52 5410
1 53 5620
1 54 5834
1 55 6052
1 56 6274
1 57 6500
1 58 6730
1 59 6964
1 60 7202
1 61 7444
1 62 7690
1 63 7940
1 64 8194
1 65 8452
1 66 8714
1 67 8980
1 68 9250
1 69 9524
1 70 9802
1 71 10084
1 72 10370
1 73 10660
1 74 10954
1 75 11252
1 76 11554
1 77 11860
1 78 12170
1 79 12484
1 80 12802
1 81 13124
1 82 13450
1 83 13780
1 84 14114
1 85 14452
1 86 14794
1 87 15140
1 88 15490
1 89 15844
1 90 16202
1 91 16564
1 92 16930
1 93 17300
1 94 17674
1 95 18052
1 96 18434
1 97 18820
1 98 19210
1 99 19604
1 100 20002
1 101 20404
1 102 20810
1 103 21220
1 104 21634
1 105 22052
1 106 22474
1 107 22900
1 108 23330
1 109 23764
1 110 24202
1 111 24644
1 112 25090
1 113 25540
1 114 25994
1 115 26452
1 116 26914
1 117 27380
1 118 27850
1 119 28324
1 120 28802
1 121 29284
1 122 29770
1 123 30260
1 124 30754
1 125 31252
1 126 31754
1 127 32260
1 128 32770
1 129 33284
1 130 33802
1 131 34324
1 132 34850
1 133 35380
1 134 35914
1 135 36452
1 136 36994
1 137 37540
1 138 38090
1 139 38644
1 140 39202
1 141 39764
1 142 40330
1 143 40900
1 144 41474
1 145 42052
1 146 42634
1 147 43220
1 148 43810
1 149 44404
1 150 45002
1 151 45604
1 152 46210
1 153 46820
1 154 47434
1 155 48052
1 156 48674
1 157 49300
1 158 49930
1 159 50564
1 160 51202
1 161 51844
1 162 52490
1 163 53140
1 164 53794
1 165 54452
1 166 55114
1 167 55780
1 168 56450
1 169 57124
1 170 57802
1 171 58484
1 172 59170
1 173 59860
1 174 60554
1 175 61252
1 176 61954
1 177 62660
1 178 63370
1 179 64084
1 180 64802
1 181 65524
1 182 66250
1 183 66980
1 184 67714
1 185 68452
1 186 69194
1 187 69940
1 188 70690
1 189 71444
1 190 72202
1 191 72964
1 192 73730
1 193 74500
1 194 75274
1 195 76052
1 196 76834
1 197 77620
1 198 78410
1 199 79204
2 0 8
2 1 10
2 2 16
2 3 26
2 4 40
2 5 58
2 6 80
2 7 106
2 8 136
2 9 170
2 10 208
2 11 250
2 12 296
2 13 346
2 14 400
2 15 458
2 16 520
2 17 586
2 18 656
2 19 730
2 20 808
2 21 890
2 22 976
2 23 1066
2 24 1160
2 25 1258
2 26 1360
2 27 1466
2 28 1576
2 29 1690
2 30 1808
2 31 1930
2 32 2056
2 33 2186
2 34 2320
2 35 2458
2 36 2600
2 37 2746
2 38 2896
2 39 3050
2 40 3208
2 41 3370
2 42 3536
2 43 3706
2 44 3880
2 45 4058
2 46 4240
2 47 4426
2 48 4616
2 49 4810
2 50 5008
2 51 5210
2 52 5416
2 53 5626
2 54 5840
2 55 6058
2 56 6280
2 57 6506
2 58 6736
2 59 6970
2 60 7208
2 61 7450
2 62 7696
2 63 7946
2 64 8200
2 65 8458
2 66 8720
2 67 8986
2 68 9256
2 69 9530
2 70 9808
2 71 10090
2 72 10376
2 73 10666
2 74 10960
2 75 11258
2 76 11560
2 77 11866
2 78 12176
2 79 12490
2 80 12808
2 81 13130
2 82 13456
2 83 13786
2 84 14120
2 85 14458
2 86 14800
2 87 15146
2 88 15496
2 89 15850
2 90 16208
2 91 16570
2 92 16936
2 93 17306
2 94 17680
2 95 18058
2 96 18440
2 97 18826
2 98 19216
2 99 19610
2 100 20008
2 101 20410
2 102 20816
2 103 21226
2 104 21640
2 105 22058
2 106 22480
2 107 22906
2 108 23336
2 109 23770
2 110 24208
2 111 24650
2 112 25096
2 113 25546
2 114 26000
2 115 26458
2 116 26920
2 117 27386
2 118 27856
2 119 28330
2 120 28808
2 121 29290
2 122 29776
2 123 30266
2 124 30760
2 125 31258
2 126 31760
2 127 32266
2 128 32776
2 129 33290
2 130 33808
2 131 34330
2 132 34856
2 133 35386
2 134 35920
2 135 36458
2 136 37000
2 137 37546
2 138 38096
2 139 38650
2 140 39208
2 141 39770
2 142 40336
2 143 40906
2 144 41480
2 145 42058
2 146 42640
2 147 43226
2 148 43816
2 149 44410
2 150 45008
2 151 45610
2 152 46216
2 153 46826
2 154 47440
2 155 48058
2 156 48680
2 157 49306
2 158 49936
2 159 50570
2 160 51208
2 161 51850
2 162 52496
2 163 53146
2 164 53800
2 165 54458
2 166 55120
2 167 55786
2 168 56456
2 169 57130
2 170 57808
2 171 58490
2 172 59176
2 173 59866
2 174 60560
2 175 61258
2 176 61960
2 177 62666
2 178 63376
2 179 64090
2 180 64808
2 181 65530
2 182 66256
2 183 66986
2 184 67720
2 185 68458
2 186 69200
2 187 69946
2 188 70696
2 189 71450
2 190 72208
2 191 72970
2 192 73736
2 193 74506
2 194 75280
2 195 76058
2 196 76840
2 197 77626
2 198 78416
2 199 79210
3 0 18
3 1 20
3 2 26
3 3 36
3 4 50
3 5 68
3 6 90
3 7 116
3 8 146
3 9 180
3 10 218
3 11 260
3 12 306
3 13 356
3 14 410
3 15 468
3 16 530
3 17 596
3 18 666
3 19 740
3 20 818
3 21 900
3 22 986
3 23 1076
3 24 1170
3 25 1268
3 26 1370
3 27 1476
3 28 1586
3 29 1700
3 30 1818
3 31 1940
3 32 2066
3 33 2196
3 34 2330
3 35 2468
3 36 2610
3 37 2756
3 38 2906
3 39 3060
3 40 3218
3 41 3380
3 42 3546
3 43 3716
3 44 3890
3 45 4068
3 46 4250
3 47 4436
3 48 4626
3 49 4820
3 50 5018
3 51 5220
3 52 5426
3 53 5636
